Unix	jday	dp	hs	tp
1171486800	45	237.92	1.48	11.29
1171497600	46	237.86	1.52	11.05
1171508400	46	237.54	1.59	10.97
1171519200	46	237	1.7	10.99
1171530000	46	240.56	1.84	6.89
1171540800	46	239.9	2	6.88
1171551600	46	239.93	2.11	7.04
1171562400	46	241.36	2.12	7.2
1171573200	46	242.72	2.03	7.31
1171584000	47	243.84	1.92	7.38
1171594800	47	244.84	1.82	7.46
1171605600	47	245.11	1.71	7.51
1171616400	47	244.84	1.57	7.52
1171627200	47	244.39	1.43	7.52
1171638000	47	244.11	1.3	7.57
1171648800	47	252.77	1.22	14.6
1171659600	47	252.61	1.19	14.46
1171670400	48	252.77	1.17	13.82
1171681200	48	252.3	1.16	13.39
1171692000	48	251.88	1.13	13.27
1171702800	48	251.79	1.1	13.13
1171713600	48	251.97	1.08	12.75
1171724400	48	250.76	1.04	12.25
1171735200	48	250.32	1.01	12.11
1171746000	48	250.14	0.98	12.02
1171756800	49	240.87	0.99	14.6
1171767600	49	241.65	1.05	14.49
1171778400	49	241.88	1.2	14.19
1171789200	49	240.07	1.32	13.55
1171800000	49	240.77	1.38	13.53
1171810800	49	240.75	1.42	13.48
1171821600	49	239.72	1.39	13.19
1171832400	49	238.82	1.34	12.97
1171843200	50	239.11	1.3	12.85
1171854000	50	241.03	1.27	12.55
1171864800	50	240.54	1.25	12.14
1171875600	50	240.31	1.23	12.01
1171886400	50	240.64	1.22	11.98
1171897200	50	241.14	1.18	11.94
1171908000	50	241.65	1.12	11.82
1171918800	50	240.88	1.06	11.35
1171929600	51	240.92	1.02	11.08
1171940400	51	241.18	1	11
1171951200	51	241.59	0.99	10.94
1171962000	51	241.97	1	10.9
1171972800	51	253.86	1.06	18.63
1171983600	51	254.14	1.18	17.89
1171994400	51	253.14	1.3	17.71
1172005200	51	254.34	1.44	17.26
1172016000	52	251.86	1.56	16.49
1172026800	52	252.27	1.62	16.22
1172037600	52	252.18	1.73	15.89
1172048400	52	250.77	1.87	15.22
1172059200	52	250.93	1.9	14.8
1172070000	52	251.27	1.87	14.54
1172080800	52	251.42	1.83	14.17
1172091600	52	249.65	1.79	13.64
