Unix	jday	dp	hs	tp
887263200	43	76.02	0.76	5.39
887274000	43	71.77	0.77	5.35
887284800	43	203.37	0.83	14.96
887295600	43	310.69	1.23	3.15
887306400	43	318.03	1.28	3.68
887317200	43	324.22	1.38	4.1
887328000	44	327.21	1.33	4.31
887338800	44	327.63	1.34	4.35
887349600	44	334.12	1.35	4.56
887360400	44	330.56	1.47	4.64
887371200	44	325.92	1.35	4.67
887382000	44	322.75	1.1	4.65
887392800	44	324.57	0.84	4.64
887403600	44	329.14	0.65	4.61
887414400	45	335.02	0.5	4.56
887425200	45	199.86	0.4	11.84
887436000	45	195.9	0.36	11.27
887446800	45	NA	0.62	NA
887457600	45	284.35	0.88	3.57
887468400	45	276.51	0.8	3.81
887479200	45	268.07	0.64	3.93
887490000	45	265.33	0.54	3.92
887500800	46	259.61	0.49	3.91
887511600	46	117.96	0.88	3.12
887522400	46	84.78	0.93	3.58
887533200	46	74.1	1.03	3.94
887544000	46	64.36	0.96	4.03
887554800	46	67.78	0.82	4.19
887565600	46	65.37	0.81	4.23
887576400	46	314.28	0.74	3.04
887587200	47	58.45	0.63	4.15
887598000	47	56.51	0.57	4.18
887608800	47	183.9	0.56	8.37
887619600	47	179.33	0.6	8.21
887630400	47	177.32	0.62	8.16
887641200	47	173.12	0.57	8.15
887652000	47	343.02	0.71	2.74
887662800	47	344.41	0.89	3.51
887673600	48	350.36	0.85	3.94
887684400	48	346.27	0.91	3.9
887695200	48	341.89	0.98	4.01
887706000	48	345.36	1.32	4.24
887716800	48	358.35	1.36	4.71
887727600	48	353.42	1.48	4.71
887738400	48	353.59	1.27	4.89
887749200	48	67.62	0.68	6.39
887760000	49	194.52	1.26	4.29
887770800	49	192.85	1.27	4.99
887781600	49	189.53	1.18	5.31
887792400	49	181.85	1.18	5.59
887803200	49	35.29	1.11	3.53
887814000	49	15.41	0.88	3.63
887824800	49	13.28	0.7	3.67
887835600	49	13.12	0.57	3.67
887846400	50	15.27	0.5	3.68
887857200	50	94.34	0.49	7.78
887868000	50	49.29	0.73	3.14
887878800	50	37.78	0.7	3.62
887889600	50	53.5	0.66	4.17
887900400	50	52.83	0.63	4.47
887911200	50	54.28	0.67	5.27
887922000	50	262.63	0.99	3.26
887932800	51	270.44	0.79	4.18
887943600	51	279.16	0.67	4.23
887954400	51	53.16	0.76	3.16
887965200	51	51.26	0.78	4.2
887976000	51	53.7	0.76	4.81
887986800	51	57.25	0.77	5.14
887997600	51	55.56	0.75	5.28
888008400	51	333.78	0.79	2.93
888019200	52	331.75	0.84	3.17
888030000	52	318.89	0.93	3.34
888040800	52	306.78	0.95	3.61
888051600	52	291.6	1.01	3.86
888062400	52	291.87	0.81	3.95
888073200	52	292.57	0.59	3.92
888084000	52	291.92	0.43	3.88
888094800	52	290.76	0.35	3.87
888105600	53	115.48	0.37	9.55
888116400	53	343.74	0.87	3.13
888127200	53	346.61	0.93	3.58
888138000	53	340.09	0.98	3.91
888148800	53	342.32	1.03	3.97
888159600	53	343	1.02	4.18
888170400	53	342.52	1.01	4.21
888181200	53	347.02	0.97	4.2
888192000	54	350.15	0.83	4.24
888202800	54	39.01	0.84	5.63
888213600	54	50.69	0.96	6.32
888224400	54	218.74	1.56	4.19
888235200	54	206.33	2.04	5.98
888246000	54	196.33	1.98	6.68
888256800	54	190.72	1.82	6.87
888267600	54	184.38	1.73	6.85
888278400	55	180.56	1.61	6.79
888289200	55	176.44	1.53	6.73
